ezqcid,AnatAll.lcj.score1,AnatRestAll.lcj.score1,hcpall.lcj.score1,AnatAll.lcj.score2,AnatRestAll.lcj.score2,AnatAll.lcj.score3,AnatRestAll.lcj.score3,AnatRestAll.lcj.score4,AnatAll.lcj.tag1,AnatRestAll.lcj.tag1,hcpall.lcj.tag1,AnatAll.lcj.tag2,AnatRestAll.lcj.tag2,hcpall.lcj.tag2,AnatRestAll.lcj.tag3,hcpall.lcj.tag3,sublist,subid,SESSION,moddir,mod,RUN,isnii,rest_check,fsrecon_dir,anat_check,fs_check,ezqcbatch,AnatAll.lcj.button,AnatRestAll.lcj.button,hcpall.lcj.button,AnatAll.lcj.control,AnatRestAll.lcj.control,hcpall.lcj.control,AnatAll.lcj.filename,AnatRestAll.lcj.filename,hcpall.lcj.filename,AnatAll.lcj.filepath,AnatRestAll.lcj.filepath,hcpall.lcj.filepath,AnatAll.lcj.interper,AnatRestAll.lcj.interper,hcpall.lcj.interper,AnatAll.lcj.label,AnatRestAll.lcj.label,hcpall.lcj.label,AnatAll.lcj.score1label,AnatRestAll.lcj.score1label,hcpall.lcj.score1label,AnatAll.lcj.score1num,AnatRestAll.lcj.score1num,hcpall.lcj.score1num,AnatAll.lcj.score1num_,AnatRestAll.lcj.score1num_,hcpall.lcj.score1num_,AnatAll.lcj.score2label,AnatRestAll.lcj.score2label,AnatAll.lcj.score2num,AnatRestAll.lcj.score2num,AnatAll.lcj.score2num_,AnatRestAll.lcj.score2num_,AnatAll.lcj.score3label,AnatRestAll.lcj.score3label,AnatAll.lcj.score3num,AnatRestAll.lcj.score3num,AnatAll.lcj.score3num_,AnatRestAll.lcj.score3num_,AnatRestAll.lcj.score4label,AnatRestAll.lcj.score4num,AnatRestAll.lcj.score4num_,AnatAll.lcj.select_filter,AnatRestAll.lcj.select_filter,hcpall.lcj.select_filter,AnatAll.lcj.showing,AnatRestAll.lcj.showing,hcpall.lcj.showing,AnatAll.lcj.tag1label,AnatRestAll.lcj.tag1label,hcpall.lcj.tag1label,AnatAll.lcj.tag2label,AnatRestAll.lcj.tag2label,hcpall.lcj.tag2label,AnatRestAll.lcj.tag3label,hcpall.lcj.tag3label,AnatAll.lcj.time,AnatRestAll.lcj.time,hcpall.lcj.time,AnatAll.lcj.watch_mode,AnatRestAll.lcj.watch_mode,hcpall.lcj.watch_mode
CCNPCKG0033_01_anat,2.0,,,3.0,,1.0,,,False,,,False,,,,,CCNPCKG0033_01,CCNPCKG0033,1,anat,anat,,1,,CCNPCKG0033_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0033_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0033_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:48:32,,,False,,
CCNPCKG0033_02_anat,1.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0033_02,CCNPCKG0033,2,anat,anat,,1,,CCNPCKG0033_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0033_02_anat._.lcj._.1._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0033_02_anat._.lcj._.1._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:49:03,,,False,,
CCNPCKG0034_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0034_01,CCNPCKG0034,1,anat,anat,,1,,CCNPCKG0034_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0034_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0034_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:49:20,,,False,,
CCNPCKG0035_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0035_01,CCNPCKG0035,1,anat,anat,,1,,CCNPCKG0035_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0035_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0035_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:49:37,,,False,,
CCNPCKG0035_02_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0035_02,CCNPCKG0035,2,anat,anat,,1,,CCNPCKG0035_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0035_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0035_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:50:07,,,False,,
CCNPCKG0035_03_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0035_03,CCNPCKG0035,3,anat,anat,,1,,CCNPCKG0035_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0035_03_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0035_03_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:50:35,,,False,,
CCNPCKG0036_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0036_01,CCNPCKG0036,1,anat,anat,,1,,CCNPCKG0036_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0036_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0036_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:50:52,,,False,,
CCNPCKG0036_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0036_02,CCNPCKG0036,2,anat,anat,,1,,CCNPCKG0036_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0036_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0036_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 16:51:12,,,False,,
CCNPCKG0036_03_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0036_03,CCNPCKG0036,3,anat,anat,,1,,CCNPCKG0036_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0036_03_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0036_03_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:08:02,,,False,,
CCNPCKG0037_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0037_01,CCNPCKG0037,1,anat,anat,,1,,CCNPCKG0037_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0037_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0037_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:09:15,,,False,,
CCNPCKG0037_02_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0037_02,CCNPCKG0037,2,anat,anat,,1,,CCNPCKG0037_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0037_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0037_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:09:29,,,False,,
CCNPCKG0038_01_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0038_01,CCNPCKG0038,1,anat,anat,,1,,CCNPCKG0038_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0038_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0038_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:09:53,,,False,,
CCNPCKG0038_02_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0038_02,CCNPCKG0038,2,anat,anat,,1,,CCNPCKG0038_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0038_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0038_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:10:31,,,False,,
CCNPCKG0039_01_anat,0.0,,,0.0,,0.0,,,False,,,False,,,,,CCNPCKG0039_01,CCNPCKG0039,1,anat,anat,,1,,CCNPCKG0039_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0039_01_anat._.lcj._.0._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0039_01_anat._.lcj._.0._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:10:42,,,False,,
CCNPCKG0039_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0039_02,CCNPCKG0039,2,anat,anat,,1,,CCNPCKG0039_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0039_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0039_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:10:57,,,False,,
CCNPCKG0039_03_anat,2.0,,,3.0,,1.0,,,False,,,False,,,,,CCNPCKG0039_03,CCNPCKG0039,3,anat,anat,,1,,CCNPCKG0039_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0039_03_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0039_03_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:11:23,,,False,,
CCNPCKG0040_01_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0040_01,CCNPCKG0040,1,anat,anat,,1,,CCNPCKG0040_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0040_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0040_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:12:19,,,False,,
CCNPCKG0040_02_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0040_02,CCNPCKG0040,2,anat,anat,,1,,CCNPCKG0040_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0040_02_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0040_02_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:13:20,,,False,,
CCNPCKG0040_03_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0040_03,CCNPCKG0040,3,anat,anat,,1,,CCNPCKG0040_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0040_03_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0040_03_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:15:31,,,False,,
CCNPCKG0041_01_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0041_01,CCNPCKG0041,1,anat,anat,,1,,CCNPCKG0041_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0041_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0041_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:15:45,,,False,,
CCNPCKG0041_02_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0041_02,CCNPCKG0041,2,anat,anat,,1,,CCNPCKG0041_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0041_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0041_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:16:18,,,False,,
CCNPCKG0041_03_anat,0.0,,,0.0,,0.0,,,False,,,False,,,,,CCNPCKG0041_03,CCNPCKG0041,3,anat,anat,,1,,CCNPCKG0041_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0041_03_anat._.lcj._.0._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0041_03_anat._.lcj._.0._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:16:32,,,False,,
CCNPCKG0042_01_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0042_01,CCNPCKG0042,1,anat,anat,,1,,CCNPCKG0042_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0042_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0042_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:16:52,,,False,,
CCNPCKG0042_02_anat,2.0,,,3.0,,1.0,,,False,,,False,,,,,CCNPCKG0042_02,CCNPCKG0042,2,anat,anat,,1,,CCNPCKG0042_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0042_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0042_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:17:10,,,False,,
CCNPCKG0042_03_anat,1.0,,,3.0,,1.0,,,False,,,False,,,,,CCNPCKG0042_03,CCNPCKG0042,3,anat,anat,,1,,CCNPCKG0042_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0042_03_anat._.lcj._.1._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0042_03_anat._.lcj._.1._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:17:50,,,False,,
CCNPCKG0043_01_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0043_01,CCNPCKG0043,1,anat,anat,,1,,CCNPCKG0043_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0043_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0043_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:18:09,,,False,,
CCNPCKG0043_02_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0043_02,CCNPCKG0043,2,anat,anat,,1,,CCNPCKG0043_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0043_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0043_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:18:37,,,False,,
CCNPCKG0043_03_anat,3.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0043_03,CCNPCKG0043,3,anat,anat,,1,,CCNPCKG0043_03,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0043_03_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0043_03_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:18:49,,,False,,
CCNPCKG0044_01_anat,3.0,,,,,3.0,,,False,,,False,,,,,CCNPCKG0044_01,CCNPCKG0044,1,anat,anat,,1,,CCNPCKG0044_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0044_01_anat._.lcj._.3._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0044_01_anat._.lcj._.3._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:19:05,,,False,,
CCNPCKG0045_01_anat,2.0,,,3.0,,2.0,,,False,,,False,,,,,CCNPCKG0045_01,CCNPCKG0045,1,anat,anat,,1,,CCNPCKG0045_01,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0045_01_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0045_01_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:19:23,,,False,,
CCNPCKG0045_02_anat,2.0,,,3.0,,3.0,,,False,,,False,,,,,CCNPCKG0045_02,CCNPCKG0045,2,anat,anat,,1,,CCNPCKG0045_02,3.0,2.0,1,{},,,False,,,AnatAll._.CCNPCKG0045_02_anat._.lcj._.2._.False.json,,,/home/ubuntu/disc_luo/ProjectADHDALL/02_calSFAstats_CCNP-PKU/easyqc/easyqc_CCNPCKG/RatingFiles/AnatAll/lcj/AnatAll._.CCNPCKG0045_02_anat._.lcj._.2._.False.json,,,shell,,,AnatAll,,,headmotion,,,0-4,,,"0,1,2,3,4",,,skullstrip,,0-4,,"0,1,2,3,4",,fs_recon,,0-4,,"0,1,2,3,4",,,,,SELECT * FROM df WHERE mod = 'anat',,,True,,,checkdone,,,anatfailed,,,,,2026-05-09 17:19:49,,,False,,
